Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Kentucky,US,2020-07-07 04:34:13,37.6681,-84.6701,17152,593,4785.0,11774.0,21.0,383.9135048603602,400342.0,2699.0,3.45732276119403,84000021.0,USA,8960.861728241973,15.735774253731346
Louisiana,US,2020-07-07 04:34:13,31.1695,-91.8678,66327,3296,43026.0,20005.0,22.0,1426.7571331403371,813645.0,,4.969318678667812,84000022.0,USA,17502.281236811097,
Maine,US,2020-07-07 04:34:13,44.6939,-69.3819,3423,109,2787.0,527.0,23.0,254.64733241482742,109550.0,359.0,3.1843412211510373,84000023.0,USA,8149.756139656542,10.48787613204791
Maryland,US,2020-07-07 04:34:13,39.0639,-76.8021,69904,3246,5029.0,61629.0,24.0,1156.2636461076338,587361.0,11096.0,4.64351110093843,84000024.0,USA,9715.383546598565,15.873197528038453
Massachusetts,US,2020-07-07 04:34:13,42.2302,-71.5301,110137,8198,93157.0,8782.0,25.0,1597.9245855968436,899417.0,11469.0,7.443456785639702,84000025.0,USA,13049.20723284415,10.413394227189773
Michigan,US,2020-07-07 04:34:13,43.3266,-84.5361,73267,6221,52841.0,14205.0,26.0,733.6342154493651,1159363.0,,8.490862188980032,84000026.0,USA,11608.887560921321,
Minnesota,US,2020-07-07 04:34:13,45.6945,-93.9002,38569,1511,33907.0,3151.0,27.0,683.8921404800881,679693.0,4219.0,3.9176540745158035,84000027.0,USA,12052.080703138075,10.938836889730094
Mississippi,US,2020-07-07 04:34:13,32.7416,-89.6787,31257,1114,22167.0,7976.0,28.0,1050.2498362817184,314688.0,3280.0,3.5640016636273475,84000028.0,USA,10573.66415458366,10.493649422529352
Missouri,US,2020-07-07 04:34:13,38.4561,-92.2884,24211,1051,,23160.0,29.0,394.48120613390495,426745.0,,4.341002023873447,84000029.0,USA,6953.156925018102,
Montana,US,2020-07-07 04:34:13,46.9219,-110.4544,1249,23,678.0,548.0,30.0,116.86243541689669,102926.0,112.0,1.8414731785428344,84000030.0,USA,9630.250622673746,8.967173738991194
Nebraska,US,2020-07-07 04:34:13,41.1254,-98.2681,20046,283,14641.0,5122.0,31.0,1036.2860368650254,191740.0,1369.0,1.4117529681732015,84000031.0,USA,9912.076459567992,6.829292626957996
Nevada,US,2020-07-07 04:34:13,38.3135,-117.0554,22909,537,742.0,21630.0,32.0,743.761030285479,311481.0,,2.344056920860797,84000032.0,USA,10112.507288591876,
New Hampshire,US,2020-07-07 04:34:13,43.4525,-71.5639,5914,382,4684.0,848.0,33.0,434.94536706697227,125235.0,570.0,6.459249239093675,84000033.0,USA,9210.413095135658,9.63814677037538
New Jersey,US,2020-07-07 04:34:13,40.2989,-74.521,173611,15229,30729.0,127653.0,34.0,1954.5967830005886,1549209.0,20237.0,8.771909614022153,84000034.0,USA,17441.745785667725,11.656519460172456
New Mexico,US,2020-07-07 04:34:13,34.8405,-106.2485,13507,515,5860.0,7132.0,35.0,644.1631625659508,375054.0,2006.0,3.8128377878137263,84000035.0,USA,17886.72323780337,14.851558451173466
New York,US,2020-07-07 04:34:13,42.1657,-74.9481,397649,32219,71040.0,294390.0,36.0,2044.0936237843548,4288131.0,89995.0,8.102371689605658,84000036.0,USA,22042.91029287645,22.631768217699534
North Carolina,US,2020-07-07 04:34:13,35.6301,-79.8064,74775,1432,55318.0,18025.0,37.0,712.951955762368,1051846.0,,1.9150785690404544,84000037.0,USA,10028.962391986945,
North Dakota,US,2020-07-07 04:34:13,47.5289,-99.784,3849,80,3350.0,419.0,38.0,505.0770147310849,113582.0,245.0,2.0784619381657574,84000038.0,USA,14904.561571105764,6.365289685632633
Northern Mariana Islands,US,2020-07-07 04:34:13,15.0979,145.6739,31,2,19.0,10.0,69.0,56.216451472508346,8218.0,,6.451612903225807,580.0,MNP,14902.799941970117,
Ohio,US,2020-07-07 04:34:13,40.3888,-82.7649,57956,2927,40813.0,14216.0,39.0,495.8123379900932,881412.0,8249.0,5.050383049209746,84000039.0,USA,7540.4607711457675,14.233211401753053
Oklahoma,US,2020-07-07 04:34:13,35.5653,-96.9289,16362,399,12432.0,3531.0,40.0,413.49810246271693,365151.0,1689.0,2.4385771910524388,84000040.0,USA,9228.043369536952,10.322698936560325
Oregon,US,2020-07-07 04:34:13,44.572,-122.0709,10395,215,2846.0,7334.0,41.0,246.45917941303597,267721.0,1125.0,2.068302068302068,84000041.0,USA,6347.503412374929,10.822510822510825
Pennsylvania,US,2020-07-07 04:34:13,40.5908,-77.2098,95100,6754,70437.0,17909.0,42.0,742.8533175587013,833324.0,,7.101997896950579,84000042.0,USA,6509.3322607916625,
Puerto Rico,US,2020-07-07 04:34:13,18.2208,-66.5901,8585,155,,8430.0,72.0,292.6630049416924,8585.0,,1.8054746651135705,630.0,PRI,292.6630049416924,
Rhode Island,US,2020-07-07 04:34:13,41.6809,-71.5118,16991,960,1657.0,14374.0,44.0,1603.891402458652,250954.0,2019.0,5.6500500264846085,84000044.0,USA,23689.186216974194,11.882761461950444
South Carolina,US,2020-07-07 04:34:13,33.8569,-80.945,46380,827,16994.0,28559.0,45.0,900.8074637666805,439857.0,2882.0,1.783096162138853,84000045.0,USA,8543.04589456707,6.213885295385943
South Dakota,US,2020-07-07 04:34:13,44.2998,-99.4388,7105,97,6063.0,945.0,46.0,803.134315029859,84303.0,692.0,1.3652357494722027,84000046.0,USA,9529.434505272653,9.739619985925405
Tennessee,US,2020-07-07 04:34:13,35.7478,-86.6923,52039,652,31020.0,20367.0,47.0,762.0101640403363,904618.0,2897.0,1.2529064739906608,84000047.0,USA,13246.375037449625,5.5669786121947
Texas,US,2020-07-07 04:34:13,31.0545,-97.5635,205642,2677,103782.0,99183.0,48.0,709.2110772561108,2163729.0,,1.301776874373912,84000048.0,USA,7462.194371676446,
Utah,US,2020-07-07 04:34:13,40.15,-111.8624,25469,190,14448.0,10831.0,49.0,794.4271259947884,375842.0,1604.0,0.7460049471907024,84000049.0,USA,11723.235301273442,6.297852291020456
Vermont,US,2020-07-07 04:34:13,44.0459,-72.7107,1251,56,1022.0,173.0,50.0,200.48430340919472,70353.0,,4.476418864908074,84000050.0,USA,11274.717983810613,
Virgin Islands,US,2020-07-07 04:34:13,18.3358,-64.8963,112,6,79.0,27.0,78.0,104.41138084051158,3230.0,,5.357142857142857,850.0,VIR,3011.1496438826125,
Virginia,US,2020-07-07 04:34:13,37.7693,-78.17,66102,1853,8809.0,55440.0,51.0,774.4344544250913,715113.0,9592.0,2.803243472209616,84000051.0,USA,8378.084566386651,14.510907385555653
Washington,US,2020-07-07 04:34:13,47.4009,-121.4905,36985,1369,,35616.0,53.0,485.692970341146,612706.0,4482.0,3.7015006083547375,84000053.0,USA,8046.153767360881,12.118426389076653
West Virginia,US,2020-07-07 04:34:13,38.4912,-80.9545,3442,95,2518.0,829.0,54.0,192.06013792395382,188981.0,,2.760023242300988,84000054.0,USA,10544.949716736406,
Wisconsin,US,2020-07-07 04:34:13,44.2685,-89.6165,32061,796,25242.0,6023.0,55.0,550.646001311479,624143.0,3602.0,2.4827672249773864,84000055.0,USA,10719.623442704546,11.23483359845295
Wyoming,US,2020-07-07 04:34:13,42.756,-107.3025,1675,20,1172.0,483.0,56.0,289.4123460715082,35327.0,119.0,1.1940298507462686,84000056.0,USA,6103.922358010847,7.1044776119402995
Alabama,US,2020-07-08 05:34:00,32.3182,-86.9023,45785,1033,22082.0,22670.0,1.0,933.7807975836116,461364.0,2961.0,2.2561974445779187,84000001.0,USA,9409.475677544291,6.467183575406794
Alaska,US,2020-07-08 05:34:00,61.3707,-152.4044,1180,17,560.0,603.0,2.0,161.30244892658692,131420.0,,1.4406779661016949,84000002.0,USA,17964.718506722074,
American Samoa,US,2020-07-08 05:34:00,-14.271,-170.132,0,0,,0.0,60.0,0.0,696.0,,,16.0,ASM,1250.8761524774895,
Arizona,US,2020-07-08 05:34:00,33.7298,-111.4312,105094,1927,12260.0,90907.0,4.0,1443.853360420525,628797.0,5272.0,1.8335965897196795,84000004.0,USA,8638.843906144448,5.0164614535558645
Arkansas,US,2020-07-08 05:34:00,34.9697,-92.3731,24512,301,17834.0,6377.0,5.0,812.2462558867308,350655.0,1604.0,1.2279699738903394,84000005.0,USA,11619.541892051306,6.543733681462141
California,US,2020-07-08 05:34:00,36.1162,-119.6816,284012,6573,,277439.0,6.0,718.7952953191218,4896370.0,,2.3143388307536297,84000006.0,USA,12392.038787592386,
Colorado,US,2020-07-08 05:34:00,39.0598,-105.3111,34647,1696,4636.0,28315.0,8.0,601.6424437584915,360640.0,5591.0,4.8950847115190355,84000008.0,USA,6262.485378735889,16.137039281900307
Connecticut,US,2020-07-08 05:34:00,41.5978,-72.7554,47033,4338,8210.0,34485.0,9.0,1319.192536253042,530107.0,10411.0,9.223311292071523,84000009.0,USA,14868.564578391586,22.13552186762486
Delaware,US,2020-07-08 05:34:00,39.3185,-75.5071,12414,514,6815.0,5085.0,10.0,1274.8468828176026,128685.0,,4.1404865474464305,84000010.0,USA,13215.214364055357,
Diamond Princess,US,2020-07-08 05:34:00,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-07-08 05:34:00,38.8974,-77.0268,10569,561,1574.0,8434.0,11.0,1497.557913649187,110377.0,,5.307976156684644,84000011.0,USA,15639.696265952907,
Florida,US,2020-07-08 05:34:00,27.7663,-81.6868,213794,3841,,209953.0,12.0,995.4214450060543,2269194.0,16733.0,1.7965892401096382,84000012.0,USA,10565.330975046394,7.82669298483587
Georgia,US,2020-07-08 05:34:00,33.0406,-83.6431,100470,2899,,97571.0,13.0,946.2748164031892,979452.0,12226.0,2.885438439335125,84000013.0,USA,9224.950348121196,12.168806608937993
Grand Princess,US,2020-07-08 05:34:00,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-07-08 05:34:00,13.4443,144.7937,303,5,184.0,114.0,66.0,184.4984746908281,15911.0,,1.6501650165016502,316.0,GUM,9688.301091768202,
Hawaii,US,2020-07-08 05:34:00,21.0943,-157.4983,1071,19,781.0,271.0,15.0,75.64243095421055,85673.0,119.0,1.7740429505135389,84000015.0,USA,6050.900081363287,11.111111111111109
Idaho,US,2020-07-08 05:34:00,44.2405,-114.4788,8539,94,2907.0,5538.0,16.0,477.8225750042668,108541.0,387.0,1.1008314790959128,84000016.0,USA,6073.701851919208,4.532146621384237
Illinois,US,2020-07-08 05:34:00,40.3495,-88.9861,149574,7273,,142301.0,17.0,1180.3670522176724,1810956.0,,4.862476098787222,84000017.0,USA,14291.205660180964,
Indiana,US,2020-07-08 05:34:00,39.8494,-86.2583,48626,2717,36999.0,8910.0,18.0,722.2878518954893,530075.0,7333.0,5.5875457574137295,84000018.0,USA,7873.704049140409,15.080409657384939
Iowa,US,2020-07-08 05:34:00,42.0115,-93.2105,32153,732,25594.0,5827.0,19.0,1019.089909257164,339298.0,,2.276614934842783,84000019.0,USA,10754.056169910651,
Kansas,US,2020-07-08 05:34:00,38.5266,-96.7265,16860,289,859.0,15712.0,20.0,578.7223759608472,202219.0,1235.0,1.7141162514827994,84000020.0,USA,6941.201669301696,7.32502965599051
Kentucky,US,2020-07-08 05:34:00,37.6681,-84.6701,17519,602,4841.0,12076.0,21.0,392.1280720410827,409872.0,2708.0,3.4362691934471146,84000021.0,USA,9174.171878738665,15.457503282150807
Louisiana,US,2020-07-08 05:34:00,31.1695,-91.8678,68263,3319,43026.0,21918.0,22.0,1468.4023426290776,847598.0,,4.8620775529935685,84000022.0,USA,18232.642702602006,
Maine,US,2020-07-08 05:34:00,44.6939,-69.3819,3440,110,2816.0,514.0,23.0,255.9120138787632,110906.0,360.0,3.197674418604651,84000023.0,USA,8250.63308466224,10.465116279069766
Maryland,US,2020-07-08 05:34:00,39.0639,-76.8021,70396,3266,5036.0,62094.0,24.0,1164.4016884783846,594378.0,11111.0,4.639468151599523,84000024.0,USA,9831.449894800915,15.783567248139098
Massachusetts,US,2020-07-08 05:34:00,42.2302,-71.5301,110338,8213,93157.0,8968.0,25.0,1600.8407976028448,906760.0,11489.0,7.4434918160561185,84000025.0,USA,13155.743276426578,10.41255052656383
Michigan,US,2020-07-08 05:34:00,43.3266,-84.5361,73900,6251,52841.0,14808.0,26.0,739.9725459170987,1176511.0,,8.458728010825439,84000026.0,USA,11780.593233687036,
Minnesota,US,2020-07-08 05:34:00,45.6945,-93.9002,39133,1514,34377.0,3242.0,27.0,693.8927930049338,685247.0,4252.0,3.8688574860092495,84000027.0,USA,12150.562306193027,10.865509927682519
Mississippi,US,2020-07-08 05:34:00,32.7416,-89.6787,32214,1158,22167.0,8889.0,28.0,1082.4054844028306,327335.0,3315.0,3.5947103743713917,84000028.0,USA,10998.60927661888,10.290556900726392
Missouri,US,2020-07-08 05:34:00,38.4561,-92.2884,24918,1067,,23851.0,29.0,406.0006895396573,435348.0,,4.282045107954089,84000029.0,USA,7093.329648836614,
Montana,US,2020-07-08 05:34:00,46.9219,-110.4544,1327,23,716.0,588.0,30.0,124.16048983044188,105327.0,117.0,1.7332328560663148,84000030.0,USA,9854.899707890694,8.81688018085908
Nebraska,US,2020-07-08 05:34:00,41.1254,-98.2681,20201,282,14759.0,5160.0,31.0,1044.2988242397673,193073.0,1369.0,1.3959704965100737,84000031.0,USA,9980.986430990772,6.77689223305777
Nevada,US,2020-07-08 05:34:00,38.3135,-117.0554,23785,548,743.0,22494.0,32.0,772.2011482535299,316546.0,,2.303973092285053,84000032.0,USA,10276.947011774728,
New Hampshire,US,2020-07-08 05:34:00,43.4525,-71.5639,5932,384,4706.0,842.0,33.0,436.2691777885154,127880.0,574.0,6.473364801078894,84000033.0,USA,9404.939726162398,9.676331759946057
New Jersey,US,2020-07-08 05:34:00,40.2989,-74.521,173878,15281,30774.0,127823.0,34.0,1957.602798408951,1560133.0,20246.0,8.788345851689115,84000034.0,USA,17564.733472263033,11.643796224939324
New Mexico,US,2020-07-08 05:34:00,34.8405,-106.2485,13727,519,5902.0,7306.0,35.0,654.6551960126458,380240.0,2033.0,3.780869818605668,84000035.0,USA,18134.04908077864,14.810228017775188
New York,US,2020-07-08 05:34:00,42.1657,-74.9481,398237,32243,71091.0,294903.0,36.0,2047.1162066420638,4344867.0,89995.0,8.096435037427462,84000036.0,USA,22334.55869596317,22.59835223748672
North Carolina,US,2020-07-08 05:34:00,35.6301,-79.8064,76290,1446,55318.0,19526.0,37.0,727.3969201619667,1071290.0,,1.8953991348800632,84000037.0,USA,10214.353737060075,
North Dakota,US,2020-07-08 05:34:00,47.5289,-99.784,3898,84,3413.0,401.0,38.0,511.5069377557207,114357.0,248.0,2.1549512570549,84000038.0,USA,15006.259333230106,6.362237044638276
Northern Mariana Islands,US,2020-07-08 05:34:00,15.0979,145.6739,31,2,19.0,10.0,69.0,56.216451472508346,8218.0,,6.451612903225807,580.0,MNP,14902.799941970117,
Ohio,US,2020-07-08 05:34:00,40.3888,-82.7649,58904,2970,41438.0,14496.0,39.0,503.92245767424345,896485.0,8383.0,5.042102403911449,84000039.0,USA,7669.409963128042,14.231631128616051
Oklahoma,US,2020-07-08 05:34:00,35.5653,-96.9289,17220,404,13005.0,3811.0,40.0,435.181354627062,389018.0,1741.0,2.3461091753774683,84000040.0,USA,9831.206748798511,10.110336817653891
Oregon,US,2020-07-08 05:34:00,44.572,-122.0709,10605,220,2877.0,7508.0,41.0,251.43815273451145,271906.0,1141.0,2.0744931636020745,84000041.0,USA,6446.727237852905,10.75907590759076
Pennsylvania,US,2020-07-08 05:34:00,40.5908,-77.2098,95898,6787,70437.0,18674.0,42.0,749.0867239457867,850102.0,,7.077311309933472,84000042.0,USA,6640.39002064445,
Puerto Rico,US,2020-07-08 05:34:00,18.2208,-66.5901,8714,157,,8557.0,72.0,297.06062027512024,201400.0,,1.8016984163415195,630.0,PRI,6865.734326762592,
Rhode Island,US,2020-07-08 05:34:00,41.6809,-71.5118,17154,969,1677.0,14508.0,44.0,1619.2780364767066,260690.0,2036.0,5.648828261629942,84000044.0,USA,24608.230810837853,11.868951847965489
South Carolina,US,2020-07-08 05:34:00,33.8569,-80.945,47352,846,19181.0,27325.0,45.0,919.6859643009883,445291.0,3090.0,1.7866193613786112,84000045.0,USA,8648.586812163192,6.525595539787125
South Dakota,US,2020-07-08 05:34:00,44.2998,-99.4388,7163,98,6190.0,875.0,46.0,809.6905135198987,85365.0,699.0,1.3681418400111685,84000046.0,USA,9649.48076038338,9.758481083344968
Tennessee,US,2020-07-08 05:34:00,35.7478,-86.6923,53514,665,31827.0,21022.0,47.0,783.6086765397982,921199.0,2950.0,1.2426654707179428,84000047.0,USA,13489.17160406222,5.512576148297641
Texas,US,2020-07-08 05:34:00,31.0545,-97.5635,216026,2778,108485.0,104763.0,48.0,745.0230603443297,2221287.0,,1.285956320072584,84000048.0,USA,7660.698428166402,
Utah,US,2020-07-08 05:34:00,40.15,-111.8624,26033,194,14764.0,11075.0,49.0,812.0193714328136,382849.0,1653.0,0.7452080052241385,84000049.0,USA,11941.797116493728,6.349633157914955
Vermont,US,2020-07-08 05:34:00,44.0459,-72.7107,1254,56,1039.0,159.0,50.0,200.96508111521197,71113.0,,4.465709728867624,84000050.0,USA,11396.515002668315,
Virgin Islands,US,2020-07-08 05:34:00,18.3358,-64.8963,116,6,79.0,31.0,78.0,108.14035872767276,3299.0,,5.172413793103448,850.0,VIR,3075.4745124361407,
Virginia,US,2020-07-08 05:34:00,37.7693,-78.17,66740,1881,8913.0,55946.0,51.0,781.9091024224773,728117.0,9815.0,2.81839976026371,84000051.0,USA,8530.436169142145,14.706323044650883
Washington,US,2020-07-08 05:34:00,47.4009,-121.4905,37420,1384,,36036.0,53.0,491.40546032623183,629256.0,4544.0,3.6985569214323886,84000053.0,USA,8263.491030011846,12.143238909673972
West Virginia,US,2020-07-08 05:34:00,38.4912,-80.9545,3505,95,2535.0,875.0,54.0,195.57547455649564,189847.0,,2.7104136947218262,84000054.0,USA,10593.271645685314,
Wisconsin,US,2020-07-08 05:34:00,44.2685,-89.6165,32556,805,25758.0,5993.0,55.0,559.1476004708684,636777.0,3639.0,2.4726624892492937,84000055.0,USA,10936.611733168636,11.177663103575377
Wyoming,US,2020-07-08 05:34:00,42.756,-107.3025,1709,21,1274.0,414.0,56.0,295.28698473803433,37789.0,119.0,1.2287887653598597,84000056.0,USA,6529.315310863415,6.963136337039203
Alabama,US,2020-07-09 04:34:36,32.3182,-86.9023,46962,1058,22082.0,23822.0,1.0,957.7856026236008,468292.0,3006.0,2.2528853115284697,84000001.0,USA,9550.771590303038,6.400919892679188
Alaska,US,2020-07-09 04:34:36,61.3707,-152.4044,1222,17,563.0,642.0,2.0,167.04372253244844,133401.0,,1.391162029459902,84000002.0,USA,18235.515245131883,
American Samoa,US,2020-07-09 04:34:36,-14.271,-170.132,0,0,,0.0,60.0,0.0,816.0,,,16.0,ASM,1466.5444546287808,
Arizona,US,2020-07-09 04:34:36,33.7298,-111.4312,108614,1963,12803.0,93848.0,4.0,1492.2135315880532,641070.0,5387.0,1.8073176570239564,84000004.0,USA,8807.458787036232,4.959765776050968
Arkansas,US,2020-07-09 04:34:36,34.9697,-92.3731,25246,305,18725.0,6216.0,5.0,836.5685776809893,353272.0,1655.0,1.2081121761863265,84000005.0,USA,11706.260578884514,6.555493939634001
California,US,2020-07-09 04:34:36,36.1162,-119.6816,292560,6718,,285842.0,6.0,740.4291072157596,4996175.0,,2.296281104730653,84000006.0,USA,12644.631510608755,
Colorado,US,2020-07-09 04:34:36,39.0598,-105.3111,35099,1704,4669.0,28726.0,8.0,609.4913883880074,365073.0,5741.0,4.8548391692071,84000008.0,USA,6339.464076839085,16.356591355879086
Connecticut,US,2020-07-09 04:34:36,41.5978,-72.7554,47108,4343,8210.0,34555.0,9.0,1321.2961537177791,537444.0,10411.0,9.219240893266537,84000009.0,USA,15074.354462908595,22.100280207183495
Delaware,US,2020-07-09 04:34:36,39.3185,-75.5071,12462,515,6893.0,5054.0,10.0,1279.7762086090675,129034.0,,4.132562991494142,84000010.0,USA,13251.054670330801,
Diamond Princess,US,2020-07-09 04:34:36,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-07-09 04:34:36,38.8974,-77.0268,10642,564,1625.0,8453.0,11.0,1507.9015343982064,114289.0,,5.299755685021612,84000011.0,USA,16194.000983352438,
Florida,US,2020-07-09 04:34:36,27.7663,-81.6868,223783,3889,,219894.0,12.0,1041.9300692619524,2320207.0,17068.0,1.7378442509037773,84000012.0,USA,10802.846687246429,7.62703154395106
Georgia,US,2020-07-09 04:34:36,33.0406,-83.6431,103890,2922,,100968.0,13.0,978.4860224557317,1000409.0,12500.0,2.812590239676581,84000013.0,USA,9422.333460765385,12.031956877466552
Grand Princess,US,2020-07-09 04:34:36,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-07-09 04:34:36,13.4443,144.7937,307,5,202.0,100.0,66.0,186.9340981190898,16140.0,,1.6286644951140066,316.0,GUM,9827.740533036187,
Hawaii,US,2020-07-09 04:34:36,21.0943,-157.4983,1094,19,797.0,278.0,15.0,77.26687158161191,87096.0,119.0,1.736745886654479,84000015.0,USA,6151.403516702076,10.877513711151735
Idaho,US,2020-07-09 04:34:36,44.2405,-114.4788,8969,98,2932.0,5939.0,16.0,501.88437465900785,111331.0,396.0,1.0926524696175717,84000016.0,USA,6229.823761306949,4.415207938454677
Illinois,US,2020-07-09 04:34:36,40.3495,-88.9861,150554,7309,,143245.0,17.0,1188.1007473195841,1843698.0,,4.85473650650265,84000017.0,USA,14549.589991840952,
Indiana,US,2020-07-09 04:34:36,39.8494,-86.2583,49063,2732,37462.0,8869.0,18.0,728.7790251624316,535857.0,7365.0,5.56835089578705,84000018.0,USA,7959.589549894323,15.011311986629437
Iowa,US,2020-07-09 04:34:36,42.0115,-93.2105,32624,736,25974.0,5914.0,19.0,1034.0182626692908,346351.0,,2.2560078469838154,84000019.0,USA,10977.601130878238,
Kansas,US,2020-07-09 04:34:36,38.5266,-96.7265,17332,289,879.0,16164.0,20.0,594.9238564741048,208482.0,1269.0,1.6674359566120471,84000020.0,USA,7156.180212637567,7.321717055158089
Kentucky,US,2020-07-09 04:34:36,37.6681,-84.6701,17919,608,4912.0,12399.0,21.0,401.081278777565,451921.0,2737.0,3.3930464869691384,84000021.0,USA,10115.355353894522,15.27428985992522
Louisiana,US,2020-07-09 04:34:36,31.1695,-91.8678,70151,3339,46334.0,20478.0,22.0,1509.0150262627253,865737.0,,4.759732576869895,84000022.0,USA,18622.82992105049,
